	faith_pd
10317.000023854.2988	12.513269999999999
10317.000067469.26479	13.053740000000001
10317.000066762.41931	4.90612
10317.000003154.2907	13.28837
10317.000033483.7852	13.40398
10317.000082814.48742	16.86294
10317.000006717.2905	16.6142
10317.000092845.54638	8.621979999999997
10317.000038068.26484	14.356309999999999
10317.000007367.26485	12.998220000000002
10317.000041253.3516	17.9365
10317.000014269.2917	11.94424
10317.000004055.2932	15.15234
10317.000068086.26479	15.162080000000001
10317.000026107.3020	19.71788
10317.000070845.42299	12.137120000000001
10317.000013605.2911	16.83287
10317.000012806.26485	7.398290000000001
10317.000059925.26478	15.259689999999999
10317.000033144.7852	16.227980000000002
10317.000010807B.2909	18.57998
10317.000054209.30606	14.744380000000001
10317.000079120.54638	11.261929999999998
10317.000075972.54638	14.70062
10317.000023343.2982	8.74699
10317.000014318.2917	17.554589999999997
10317.000071970.50470	17.07398
10317.000012199.2911	19.517580000000002
10317.000006766.2905	15.355760000000002
10317.000091006.52698	17.205280000000002
10317.000022362.30606	13.058769999999999
10317.000027220.25501	13.988420000000003
10317.000041330.3516	15.25922
10317.000082924.48742	13.836179999999999
10317.000046477.25853	13.21999
10317.000002567.2907	13.489820000000002
10317.000068394.48742	10.346380000000002
10317.000015584.2919	10.12876
10317.000004223.2948	12.56104
10317.000072638.41931	5.1803300000000005
10317.000007479.26485	8.66282
10317.000087053.45578	12.553479999999999
10317.000014954.2988	15.29749
10317.000038031.26484	15.708629999999998
10317.000012863.26483	37.354780000000005
10317.000048388.26484	29.295389999999998
10317.000010231.2909	19.43528
10317.000048288.25853	14.84573
10317.000007857.2926	6.995750000000001
10317.000013336.2919	10.4555
10317.000023678.3099	18.9973
10317.000031782.26478	13.544550000000001
10317.000035481.25501	19.785089999999997
10317.000050336.25853	7.664319999999999
10317.000084665.42298	20.21674
10317.000079403.41931	12.512139999999999
10317.000001759.2907	11.514819999999999
10317.000099174.56079	9.470080000000001
10317.000046717.4033	12.847209999999999
10317.000099048.56079	15.15716
10317.000027736.3022	13.12754
10317.000021973.2988	18.48771
10317.000069598.30606	9.31562
10317.000079417.52698	10.978169999999999
10317.000031176.2982	10.25395
10317.000065837.30606	10.63682
10317.000015017.3020	7.564919999999999
10317.000047783.4016	13.939210000000001
10317.000023040.3022	19.7513
10317.000082790.45578	6.80795
10317.000033676.2982	12.9743
10317.000023038.3018	12.6556
10317.000005784.2946	16.96701
10317.000015678.26485	8.76633
10317.000017085.3020	13.53984
10317.000082815.48742	11.513809999999998
10317.000031793.2982	15.7526
10317.000067030.45578	14.964319999999999
10317.000040043.3516	15.89972
10317.000001354.2948	15.832120000000002
10317.000096941.62401	8.06628
10317.000060260.45578	20.053049999999995
10317.000046411.25853	9.95862
10317.000046938.4033	16.6837
10317.000046169.30606	10.81818
10317.000040415.26484	17.37923
10317.000007487.26483	13.84494
10317.000032817.4016	17.57747
10317.000028689.3020	18.491869999999995
10317.000031418.2982	19.14349
10317.000092817.54638	18.82081
10317.000006887.2932	13.068389999999999
10317.000074782.42298	12.391649999999998
10317.000087191.53379	6.37479
10317.000050243.25501	18.534019999999998
10317.000063259.31503	11.86945
10317.000004694.2946	14.4359
10317.000005914.2911	15.11598
10317.000035234.4491	14.311119999999999
10317.000016179.2919	16.954590000000003
10317.000074431.50470	17.93382
10317.000004243.2917	18.36235
10317.000071438.26480	18.751150000000003
10317.000074261.42299	8.27174
10317.000092726.53379	15.43241
10317.000079365.42298	10.77989
10317.000100452.56079	17.664350000000002
10317.000067948.26479	17.07902
10317.000030197.25853	20.581439999999997
10317.000010111.2932	19.94208
10317.000014650.2917	20.165020000000002
10317.000023645.26481	7.20936
10317.000074265.42299	10.98351
10317.000052412.7852	14.594830000000002
10317.000047656.25370	11.835450000000002
10317.000063021.25862	6.509729999999999
10317.000022393.3099	15.767360000000002
10317.000022950.3018	13.62245
10317.000059011.26531	15.419979999999999
10317.000068146.26479	12.06702
10317.000036951.25501	14.92702
10317.000050199.25862	13.51605
10317.000015776.32954	14.89727
10317.000013573.2911	17.559459999999998
10317.000063584.25853	14.82821
10317.000017219.2921	21.099729999999997
10317.000101127.56187	12.251259999999998
10317.000023206.3018	9.84943
10317.000067968.30606	15.83489
10317.000028730.2982	14.665609999999997
10317.000007493.32954	7.501169999999999
10317.000038072.32981	15.176210000000001
10317.000091070.53379	10.56015
10317.000014225.2917	7.209389999999999
10317.000084294.42298	15.353650000000004
10317.000050437.46739	16.792289999999998
10317.000016456.2923	19.656850000000002
10317.000031421.2982	9.68876
10317.000023141.26478	10.529900000000001
10317.000076679.52698	16.942739999999997
10317.000042869.31503	14.47955
10317.000027192.2982	15.52468
10317.000017354.2921	23.263170000000002
10317.000014306.2911	13.138070000000003
10317.000005776.2946	15.959249999999999
10317.000010306.2917	17.40568
10317.000068153.26479	12.71943
10317.000073829.33800	11.15596
10317.000097732.54638	22.819300000000002
10317.000059010.25370	8.56657
10317.000030601.25862	14.483569999999999
10317.000012504.32954	17.726020000000002
10317.000087089.52698	6.1460799999999995
10317.000026585.3098	15.0041
10317.000099052.56079	8.581439999999999
10317.000014391.2917	20.682830000000003
10317.000030733.3099	16.89062
10317.000049766.4491	22.43795
10317.000007436.26483	8.65436
10317.000076371.54638	9.662439999999998
10317.000051100.7852	8.109
10317.000029332.3022	16.95088
10317.000038255.26484	12.51096
10317.000030703.3516	19.66816
10317.000015353.2926	10.818330000000001
10317.000052490.4491	15.95041
10317.000002829.2932	16.470570000000002
10317.000073282.33800	17.823559999999997
10317.000101241.56187	14.681260000000004
10317.000048353.25501	8.602229999999999
10317.000063283.26480	17.37222
10317.000007248.26485	23.099790000000002
10317.000028886.3020	15.05233
10317.000002253.2905	18.22848
10317.000029608.3098	19.64109
10317.000020708.4583	18.574910000000003
10317.000020801.3020	16.982149999999997
10317.000069282.26478	7.02532
10317.000084616.42298	17.47524
10317.000023739.25370	14.609959999999997
10317.000054276.31503	9.23418
10317.000079399.41931	13.896609999999999
10317.000066829.26480	28.590780000000002
10317.000082996.48742	11.45401
10317.000041156.50470	8.10587
10317.000031064.2982	10.962390000000003
10317.000028251.3516	6.7438899999999995
10317.000050287.7852	23.329719999999995
10317.000070800.50470	14.0006
10317.000065611.25498	20.919879999999996
10317.000015693.32954	8.71145
10317.000068770.26480	16.86468
10317.000092674.54638	10.99655
10317.000033363.54638	12.32234
10317.000063025.25370	13.853250000000003
10317.000022622.3018	16.95941
10317.000099122.56079	22.27724
10317.000067651.26479	13.824160000000001
10317.000046162.4491	10.909899999999999
10317.000086666.51570	18.70129
10317.000042557.26484	13.729039999999998
10317.000002151.2948	12.369390000000001
10317.000069605.26478	10.54854
10317.000071448.30606	12.98489
10317.000074216.51570	12.959760000000001
10317.000015975.2926	6.980340000000001
10317.000029425.2982	21.27559
10317.000092689.54638	12.434390000000002
10317.000098462.62401	11.652999999999999
10317.000101253.56187	21.268119999999996
10317.000058798.26478	8.206010000000001
10317.000029521.3022	17.93789
10317.000076444.51570	12.21458
10317.000040058.3516	16.80735
10317.000071611.42299	10.25365
10317.000066920.26480	6.414950000000001
10317.000018390.2921	17.317660000000004
10317.000028676.3022	13.886919999999998
10317.000051243.25498	11.30296
10317.000023612.30606	10.384199999999998
10317.000079067.56187	16.982969999999998
10317.000071858.54638	8.438460000000001
10317.000042813.50470	16.866529999999997
10317.000070719.31503	19.343909999999997
10317.000071856.45578	13.87376
10317.000067821.26479	11.29935
10317.000097397.54638	8.91089
10317.000040057.26484	15.769929999999999
10317.000097141.62401	5.95547
10317.000062971.25862	8.08703
10317.000032630.25501	9.52781
10317.000098836.54638	16.90119
10317.000066437.30606	13.11591
10317.000082908.48742	15.470269999999998
10317.000001218.2948	15.800009999999999
10317.000031150.3099	13.3506
10317.000016780.2988	23.78388
10317.000066565.50470	14.787209999999998
10317.000100472.56079	15.718429999999998
10317.000027875.3022	17.70159
10317.000007564.26485	17.22966
10317.000062973.25370	10.82119
10317.000069726.26478	13.086519999999998
10317.000067684.26479	14.19309
10317.000029432.3098	14.97626
10317.000036390.25501	14.473150000000002
10317.000015870.3516	20.421460000000003
10317.000021290.25370	10.969059999999999
10317.000015383.2919	10.769159999999998
10317.000007326.26483	16.52459
10317.000050503.46739	13.692369999999999
10317.000046300.4491	18.07705
10317.000008202.2907	15.16767
10317.000030514.2982	23.33622
10317.000001084.2946	8.443290000000001
10317.000023656.4016	11.9775
10317.000047854.53347	9.037220000000001
10317.000021970.2988	13.947929999999998
10317.000047643.26478	19.45364
10317.000098968.56079	14.098199999999999
10317.000027222.25370	8.987
10317.000071882.42298	16.84298
10317.000005912.3099	13.723510000000001
10317.000013779.2917	21.759640000000005
10317.000030546.32981	16.328020000000002
10317.000022555.3018	13.977820000000001
10317.000033294.7852	6.1869
10317.000065370.25862	15.4862
10317.000036208.54638	11.443100000000003
10317.000053323.25862	20.06372
10317.000065747.50470	11.232679999999998
10317.000012745.32954	9.080699999999997
10317.000007520.26485	10.39507
10317.000013041.3020	10.17948
10317.000030443.25862	16.898349999999997
10317.000070749.31503	19.59612
10317.000083009.48742	10.742930000000001
10317.000087618.45578	13.890930000000004
10317.000067797.26479	12.512410000000001
10317.000022661.3018	14.05751
10317.000009105.2932	10.55818
10317.000099038.56079	15.772519999999998
10317.000041688.4016	17.51654
10317.000001253.2946	8.988829999999997
10317.000052304.4491	5.68732
10317.000062284.45578	16.566809999999997
10317.000048322.4583	21.61327
10317.000017345.2988	23.38752
10317.000046387.25501	12.38673
10317.000020075.2988	12.044920000000001
10317.000037983.32981	15.168930000000001
10317.000067999.26479	19.00547
10317.000046876.4033	14.20026
10317.000069027.41931	11.427529999999999
10317.000004971.2905	15.44024
10317.000046618.4033	7.909410000000001
10317.000072270.42298	7.46399
10317.000033569.4016	18.41319
10317.000075882.51570	10.885169999999999
10317.000031102.2982	17.476519999999997
10317.000039848.25370	5.45125
10317.000090511.53379	10.975630000000002
10317.000002625.2948	11.121749999999999
10317.000101281.62401	14.445780000000001
10317.000030765.3099	17.624719999999996
10317.000068737.33800	15.08202
10317.000009149.2905	12.422749999999997
10317.000030120.2982	21.20755
10317.000074153.48742	19.00153
10317.000012345.2932	17.098959999999998
10317.000097315.56079	17.617919999999998
10317.000012335.2911	14.921600000000002
10317.000022615.3018	16.30434
10317.000009071.2913	13.55465
10317.000036900.3098	11.34304
10317.000074430.50470	14.54347
10317.000063282.31503	17.0632
10317.000098883.54638	6.121339999999999
10317.000098996.56079	19.546380000000003
10317.000023257.3018	8.10822
10317.000046681.4033	17.81864
10317.000010436.32954	17.91431
10317.000015578.3098	16.538289999999996
10317.000084598.42298	13.926919999999999
10317.000102641.62401	15.77144
10317.000063058.25853	8.70045
10317.000012446.26483	11.65335
10317.000068202.31503	12.085939999999999
10317.000062076.7852	14.21108
10317.000032813.32981	14.589499999999997
10317.000097792.54638	12.20879
10317.000027209.3022	5.06838
10317.000087641.48742	16.80184
10317.000012339.2932	17.55238
10317.000059046.25862	18.695909999999998
10317.000053474.25501	16.4134
10317.000066924.25862	16.65045
10317.000097386.56187	11.08626
10317.000050656.46739	14.666310000000001
10317.000084447.42298	13.33502
10317.000084206.42298	10.15038
10317.000040138.3516	13.855189999999999
10317.000003189.2960	9.148000000000001
10317.000065326.25498	2.46204
10317.000029430.3022	12.481879999999999
10317.000028224.3022	20.70174
10317.000042641.4016	18.74388
10317.000010340.26483	12.2725
10317.000002534.2907	9.94478
10317.000049848.4491	12.750919999999999
10317.000005960.2932	14.772700000000002
10317.000031284.2982	8.74254
10317.000030169.25370	6.846880000000001
10317.000089989.51570	12.215879999999999
10317.000069015.26480	16.861769999999996
10317.000039996.26484	18.70806
10317.000020483.3020	20.15784
10317.000020771.2988	5.19648
10317.000005875.3020	3.33674
10317.000101226.56187	10.621870000000001
10317.000086656.51570	18.00126
10317.000101034.54638	17.909799999999997
10317.000071551.50470	20.45952
10317.000047640.25501	12.339260000000001
10317.000047942.53347	19.40673
10317.000065526.25862	11.9705
10317.000070718.30606	19.81531
10317.000059012.30606	13.71621
10317.000032930.4021	10.13375
10317.000038368.42298	11.319859999999998
10317.000046526.4033	13.746
10317.000010777.2909	18.346170000000004
10317.000032710.3099	12.66284
10317.000067519.26479	15.109440000000001
10317.000087666.48742	9.61253
10317.000069377.26479	10.93845
10317.000027677.3022	11.53192
10317.000013231.2911	18.172330000000002
10317.000070751.31503	16.32236
10317.000005036.2946	9.718430000000001
10317.000023532.4016	16.847220000000004
10317.000021542.3022	12.23886
10317.000098769.54638	14.198020000000001
10317.000068759.31503	12.032829999999999
10317.000058421.25498	10.61617
10317.000090068.51570	6.250850000000001
10317.000009076.2932	6.698939999999999
10317.000026510.2982	13.972929999999998
10317.000020676.2988	9.79237
10317.000066802.30606	6.583229999999999
10317.000007596.26483	5.71861
10317.000014547.2988	10.41207
10317.000007130.2812	8.023109999999999
10317.000003850.2917	16.718549999999997
10317.000076410.54638	15.12277
10317.000073895.33800	13.768799999999997
10317.000036672.25501	10.69267
10317.000060050.33800	8.09788
10317.000089544.48742	14.345310000000001
10317.000002545.2948	10.020280000000001
10317.000013551.2917	10.13406
10317.000039686.25498	12.328460000000002
10317.000060257.42299	18.56796
10317.000022266.3020	12.04219
10317.000069405.33800	8.065339999999999
10317.000005361.2960	16.11788
10317.000046268.26480	7.717599999999999
10317.000013313.2911	17.91094
10317.000059036.26531	14.53075
10317.000067824.26479	11.069329999999999
10317.000070773.42299	17.54999
10317.000076687.48742	14.49466
10317.000098376.62401	3.809799999999999
10317.000010465.26485	20.716979999999996
10317.000012061.2932	11.04952
10317.000010401.26485	4.41071
10317.000040401.3516	16.14967
10317.000072566.31503	11.855709999999998
10317.000049806.4491	26.305829999999997
10317.000032740.32981	15.35817
10317.000046528.4033	14.564219999999999
10317.000053305.7852	13.982920000000002
10317.000044324.4016	19.75951
10317.000098612.54674	12.107529999999999
10317.000032715.3516	20.721849999999996
10317.000065702.26478	12.265989999999999
10317.000026572.45578	5.0629
10317.000022404.45578	21.81043
10317.000022653.3099	11.327169999999999
10317.000026660.3022	22.51241
10317.000005160.2960	18.440430000000003
10317.000010847.2988	11.798399999999999
10317.000031316.26484	10.800629999999998
10317.000073823.50470	12.969969999999998
10317.000097251.54638	17.97642
10317.000084593.42298	13.47765
10317.000033044.3516	15.009490000000001
10317.000012059.2932	15.4559
10317.000079151.56079	13.487439999999998
10317.000039638.25862	17.35268
10317.000026623.3018	19.48258
10317.000053344.7852	17.364810000000002
10317.000012007.2911	10.06607
10317.000087216.56079	14.341529999999999
10317.000100442.56079	20.327380000000005
10317.000093072.52698	16.94197
10317.000007112.2812	15.23752
10317.000060301.25370	17.08475
10317.000090163.52698	8.597439999999999
10317.000007204.26485	4.05928
10317.000013471.2911	18.3162
10317.000048279.26481	14.87317
10317.000047674.26478	14.47767
10317.000013889.2932	8.899729999999998
10317.000013585.2917	13.843050000000002
10317.000075916.54638	16.07679
10317.000067996.26479	15.20763
10317.000046942.4033	15.403450000000001
10317.000093041.56079	15.82925
10317.000015402.2926	12.30795
10317.000093609.53379	11.756429999999998
10317.000058355.45578	19.18988
10317.000047762.26531	12.10572
10317.000002997.2907	17.225749999999998
10317.000021207.2988	12.63936
10317.000003666.2948	17.745849999999997
10317.000054290.26478	5.08212
10317.000006034.2960	17.232279999999996
10317.000012012.2932	16.8791
10317.000030132.3099	12.14059
10317.000027355.3022	10.77552
10317.000068829.26480	15.43347
10317.000002290.2932	19.657480000000003
10317.000099214.56079	12.77347
10317.000069262.30606	15.701609999999999
10317.000060354.25370	14.89018
10317.000007275.26483	7.83841
10317.000010757.2932	12.611049999999999
10317.000047194.4491	17.23245
10317.000001193.2946	16.263009999999998
10317.000098034.56079	14.34507
10317.000029527.26484	21.63424
10317.000097499.56187	20.34481
10317.000067750.26479	18.0377
10317.000099270.56079	9.057540000000001
10317.000002337.2946	12.823279999999999
10317.000090157.48742	8.14786
10317.000007362.32954	16.582210000000003
10317.000032655.32981	16.47365
10317.000074497.54638	8.63743
10317.000084397.45578	7.662429999999999
10317.000017608.2988	22.858209999999996
10317.000087657.56079	6.4246
10317.000037588.7852	13.614659999999999
10317.000090521.51570	10.999850000000002
10317.000084366.42298	15.022260000000001
10317.000018438.2988	14.03505
10317.000038155.26484	14.407560000000002
10317.000090555.48742	9.141139999999998
10317.000032933.3099	12.400040000000002
10317.000012158.2911	21.914419999999996
10317.000010249.2917	18.1626
10317.000005791.2905	15.838139999999997
10317.000049928.7852	6.751109999999999
10317.000073788.50470	10.94273
10317.000007289.26485	10.2177
10317.000041336.3516	15.54918
10317.000097064.62401	8.52466
10317.000012931.3516	15.959570000000001
10317.000013765.2917	13.32581
10317.000030026.2982	13.483910000000002
10317.000063292.26480	47.52761
10317.000071479.41931	17.542559999999998
10317.000002980.2946	14.801509999999999
10317.000046897.4033	15.04729
10317.000028136.3022	12.178840000000001
10317.000027829.3020	7.30038
10317.000013257.2917	11.10649
10317.000016712.2921	19.6931
10317.000002111.2905	13.615380000000002
10317.000090548.52698	9.02315
10317.000026594.3022	15.969969999999998
10317.000040095.26484	19.28534
10317.000086633.51570	20.398690000000002
10317.000067742.26479	10.50074
10317.000016287.2921	18.4262
10317.000054095.25501	14.87719
10317.000046508.4033	15.29697
10317.000089999.51570	14.112349999999998
10317.000021230.3022	12.3091
10317.000015059.2919	13.406300000000002
10317.000046961.4033	16.104629999999997
10317.000039886.25498	12.643749999999999
10317.000082956.48742	13.580110000000001
10317.000069038.31503	15.28527
10317.000058336.25853	18.426589999999997
10317.000098336.62401	4.72789
10317.000013633.2913	11.16818
10317.000099172.56187	10.668859999999999
10317.000014943.48742	11.74221
10317.000010263.2932	11.54477
10317.000100360.56079	13.737529999999996
10317.000002342.2960	3.4699599999999995
10317.000015262.2919	13.503120000000001
10317.000011192.2923	14.01022
10317.000023967.4016	12.971449999999997
10317.000052325.51570	7.260129999999999
10317.000067906.26479	8.36609
10317.000030763.3099	7.96409
10317.000030555.3516	14.898140000000001
10317.000072559.31503	4.01636
10317.000097041.62401	8.5212
10317.000042026.26484	18.082880000000003
10317.000063159.26480	12.709259999999999
10317.000059199.26531	13.504430000000003
10317.000067509.26479	12.095839999999999
10317.000079149.53379	17.57677
10317.000070671.42299	18.77055
10317.000074671.45578	16.56624
10317.000014611.2917	15.71914
10317.000048352.25501	12.334299999999999
10317.000014543.2923	12.87238
10317.000072197.42299	3.8276899999999996
10317.000010764.3018	8.278459999999999
10317.000043140.25862	14.69182
10317.000012473.32954	7.822020000000001
10317.000098824.56079	11.687759999999999
10317.000027901.26484	20.01976
10317.000007675.2905	15.777820000000002
10317.000071408.26478	13.43758
10317.000067008.45578	10.312999999999999
10317.000070737.30606	17.40108
10317.000002873.2948	12.25676
10317.000001543.2948	20.97652
10317.000022402.30606	8.784569999999999
10317.000023629.26478	13.162429999999997
10317.000010335.32954	10.177020000000002
10317.000067678.26479	15.582029999999998
10317.000074600.56187	17.15142
10317.000014794.2926	14.897419999999999
10317.000082893.48742	13.62458
10317.000003387.2946	16.45942
10317.000003995.2905	8.65193
10317.000037516.7852	16.053929999999998
10317.000015502.4583	14.39835
10317.000001615.2948	7.74795
10317.000068380.30606	20.27997
10317.000012391.2932	19.36425
10317.000060023.31503	5.484299999999999
10317.000046631.4033	13.019630000000001
10317.000054081.26531	7.452640000000001
10317.000092649.56079	12.614949999999999
10317.000090526.52698	10.05826
10317.000027194.3020	11.98282
10317.000094661.56079	6.704419999999999
10317.000035433.3099	17.61685
10317.000052015.52698	17.38292
10317.000038078.32981	20.76521
10317.000065341.25370	13.489730000000002
10317.000014796.2919	16.7956
10317.000058319.25370	14.627870000000001
10317.000040340.26484	12.214089999999999
10317.000087106.56079	11.471870000000001
10317.000010938.2909	12.849839999999999
10317.000012588.26485	7.42583
10317.000046606.4033	7.17309
10317.000071857.45578	24.6341
10317.000023589.25370	8.7432
10317.000050461.46739	17.46977
10317.000032834.26484	16.2666
10317.000052453.7852	13.88249
10317.000007825.2926	20.92824
10317.000030260.2982	23.52806
10317.000002113.2917	4.34227
10317.000007100.2812	5.241999999999999
10317.000067557.26479	19.023739999999997
10317.000031194.2982	7.44776
10317.000009671.2909	17.3886
10317.000043070.4583	20.21811
10317.000069374.45578	16.178539999999998
10317.000068474.25862	15.872950000000001
10317.000053317.7852	16.94661
10317.000026184.3022	11.219370000000001
10317.000067003.45578	12.0915
10317.000013053.2919	9.88425
10317.000001390.2907	13.055629999999997
10317.000022280.30606	6.65906
10317.000073383.50470	7.1542900000000005
10317.000074170.42298	13.99673
10317.000004061.2960	9.606740000000002
10317.000006050.2905	12.66309
10317.000004220.2905	13.58794
10317.000053309.25501	14.65627
10317.000067545.26479	13.52897
10317.000047235.26531	7.34798
10317.000048958.4016	17.127539999999996
10317.000050838.46739	18.20835
10317.000039630.25862	19.31423
10317.000009725.2913	17.060319999999997
10317.000006084.2907	10.223460000000001
10317.000072081.53379	18.901419999999998
10317.000042999.26484	16.26063
10317.000090118.51570	14.52964
10317.000013947.2911	14.909379999999999
10317.000071936.42298	17.629279999999998
10317.000009714.2907	6.48892
10317.000047852.53347	18.81655
10317.000039823.3098	22.426649999999995
10317.000076181.42299	16.57113
10317.000038482.3516	15.79221
10317.000074553.41931	16.71314
10317.000098447.62401	8.14754
10317.000030775.3099	14.57388
10317.000020731.3020	18.13213
10317.000014647.2926	8.846549999999999
10317.000089218.45578	22.626879999999996
10317.000015453.4583	15.303859999999998
10317.000084628.42298	18.24874
10317.000003550.4583	17.63899
10317.000087650.45578	18.63737
10317.000015220.2919	13.489760000000002
10317.000021153.3018	18.670979999999997
10317.000046398.25853	11.827549999999999
10317.000047409.4491	11.14569
10317.000009686.2909	7.677180000000001
10317.000001579.2946	15.09429
10317.000011985.2932	14.30769
10317.000060067.33800	13.465649999999997
10317.000038110.32981	13.492969999999996
10317.000030735.3099	20.51764
10317.000004831.2946	9.043420000000001
10317.000004192.2909	14.837590000000002
10317.000071452.50470	13.25755
10317.000009003.2907	12.46293
10317.000071397.26480	5.8595299999999995
10317.000051067.46739	7.12214
10317.000023588.25370	9.03131
10317.000002418a.2248	14.947180000000001
10317.000066824.26480	20.65663
10317.000069393.45578	14.94743
10317.000050161.26531	5.37059
10317.000046927.4033	10.18316
10317.000011262.2911	12.293809999999999
10317.000071555.45578	17.13635
10317.000065527.26478	14.421210000000002
10317.000032945.32981	14.97865
10317.000050198.26478	7.827279999999999
10317.000096936.62401	9.871960000000001
10317.000062111.26478	9.666999999999998
10317.000034258.3099	19.47009
10317.000073924.50470	5.89251
10317.000066631.25862	16.85232
10317.000008196.2907	28.01613
10317.000074412.42299	18.14473
10317.000026096.3099	16.53408
10317.000005716.2905	10.33549
10317.000029265.2982	14.40678
10317.000031838.4016	7.09703
10317.000012238.2911	20.29579
10317.000009446.2923	13.702589999999999
10317.000067780.26479	17.175900000000002
10317.000030117.2982	14.78265
10317.000003703.2948	6.201969999999999
10317.000039882.3516	11.644169999999999
10317.000069720.26478	11.82314
10317.000030193.3516	18.907359999999997
10317.000070717.30606	18.312239999999996
10317.000051115.25370	14.58677
10317.000051204.7852	12.536430000000001
10317.000013000.3098	10.459230000000002
10317.000028928.4583	18.84126
10317.000047144.25853	15.88519
10317.000052067.7852	18.321839999999998
10317.000041755.4016	15.232579999999999
10317.000009608.2917	18.42887
10317.000020499.2988	10.69717
10317.000017316.2988	14.359380000000002
10317.000014648.3020	12.39133
10317.000013874.2932	8.21658
10317.000028670.25853	14.256139999999998
10317.000041834.26531	7.32295
10317.000026521.3020	17.596890000000002
10317.000068116.26479	13.79435
10317.000048333.25862	20.01604
10317.000007034.2919	13.404550000000002
10317.000090516.53379	18.71002
10317.000027274.3022	9.94697
10317.000050564.46739	9.088820000000002
10317.000037604.4016	12.79099
10317.000069734.26480	8.1354
10317.000046983.4033	15.663089999999997
10317.000004281.2946	18.178490000000004
10317.000047334.53347	22.418680000000002
10317.000007126.2812	8.951329999999999
10317.000030701.3516	8.86836
10317.000071535.45578	13.54838
10317.000067587.26479	14.25142
10317.000034181.3099	15.533359999999997
10317.000038337.26478	18.05817
10317.000038098.4016	11.149949999999999
10317.000016693.2921	16.040309999999998
10317.000007677.2907	11.25453
10317.000067699.26479	16.03512
10317.000074718.41931	11.669679999999998
10317.000002114.2946	8.378760000000002
10317.000038393.32981	13.39666
10317.000054188.26478	13.761840000000003
10317.000012182.2932	18.866509999999998
10317.000029319.25501	9.116209999999999
10317.000012623.32954	7.99165
10317.000058389.42299	14.291709999999998
10317.000066925.25862	20.26299
10317.000093615.53379	16.565440000000002
10317.000066676.50470	25.5951
10317.000005549.2907	14.91824
10317.000052841.33800	12.36173
10317.000036416.3099	8.823970000000001
10317.000015913.3018	9.38804
10317.000071519.42298	11.83695
10317.000068173.30606	12.403829999999997
10317.000066926.25862	14.651269999999998
10317.000089994.53379	9.57662
10317.000013457.2911	16.588099999999997
10317.000068600.33800	20.129890000000003
10317.000010975.3018	11.851519999999999
10317.000086647.51570	18.29206
10317.000065811.25853	17.433480000000003
10317.000030736.3099	14.900070000000001
10317.000046264.25853	13.03728
10317.000020431.2988	17.19558
10317.000050031.7852	15.796140000000001
10317.000010939.2932	14.57759
10317.000072165.50470	6.040299999999999
10317.000039696.25853	19.41692
10317.000005910.2946	8.56547
10317.000072263.42298	12.03053
10317.000041606.3516	12.27246
10317.000074199.45578	17.96982
10317.000075880.51570	14.083520000000002
10317.000063291.26480	37.595
10317.000092920.54638	10.856449999999999
10317.000071603.42299	17.424580000000002
10317.000014426.2911	14.77695
10317.000004731.2946	15.28767
10317.000033697.2982	17.75122
10317.000015634.2923	19.90553
10317.000029431.2982	13.052869999999999
10317.000066785.25853	17.72315
10317.000007267.26485	14.896299999999995
10317.000046904.4033	10.661369999999998
10317.000096968.62401	9.27249
10317.000027745.4016	16.69314
10317.000068065.26478	12.716779999999998
10317.000054064.25501	16.19304
10317.000065486.31503	13.99297
10317.000042761.25501	12.16076
10317.000012348.2932	17.393600000000003
10317.000013584.2911	13.35677
10317.000066781.25498	15.372139999999998
10317.000065622.25498	13.538789999999999
10317.000022047.2988	21.190329999999996
10317.000002607.2948	11.28522
10317.000023972.3516	21.22282
10317.000046635.4033	11.942210000000001
10317.000035491.3098	18.05769
10317.000015252.2919	10.81379
10317.000065582.26478	20.294689999999996
10317.000042614.25501	15.626839999999998
10317.000026042.3018	18.354259999999996
10317.000066794.50470	10.573780000000001
10317.000083010.48742	8.15698
10317.000030282.2982	19.05761
10317.000074309.53379	8.32386
10317.000032654.26478	4.79818
10317.000073632.33800	12.566429999999999
10317.000015404.2919	16.51678
10317.000022482.3018	12.08358
10317.000069371.41931	8.323
10317.000002173.2948	9.65982
10317.000058827.25862	11.674679999999999
10317.000009475.2909	12.68694
10317.000069161.33800	6.5038
10317.000039735.30606	17.205979999999997
10317.000096896.62401	15.662729999999996
10317.000087125.48742	19.753470000000004
10317.000026638.3018	6.53127
10317.000037541.4016	13.451189999999999
10317.000021604.3018	15.41024
10317.000099197.56079	16.69546
10317.000069737.26478	10.75984
10317.000067982.26479	10.86282
10317.000101096.56187	13.579580000000002
10317.000050172.26531	14.53359
10317.000069785.54638	4.24621
10317.000036112.3099	10.154889999999998
10317.000069061.26480	11.596409999999999
10317.000039694.25853	20.646140000000006
10317.000002781.2948	8.90793
10317.000022098.3020	20.34172
10317.000012814.26483	23.358549999999994
10317.000003171.2946	13.431439999999998
10317.000097158.62401	5.32161
10317.000013586.2917	11.65686
10317.000027250.4583	12.42217
10317.000086665.51570	16.65163
10317.000067680.26479	16.75673
10317.000017634.3020	16.550029999999996
10317.000084509.42298	12.08082
10317.000054321.7852	19.92866
10317.000059196.50470	14.164190000000001
10317.000005662.2907	10.56777
10317.000016484.2919	15.576329999999999
10317.000022050.3020	20.15005
10317.000031149.3516	12.7366
